date,price,signal,ath
1985-10-01,112.13999938964844,112.13999938964844,112.13999938964844
1985-10-02,110.8249969482422,110.8249969482422,112.13999938964844
1985-10-03,110.87000274658205,110.87000274658205,112.13999938964844
1985-10-04,110.0749969482422,110.0749969482422,112.13999938964844
1985-10-07,108.1999969482422,108.1999969482422,112.13999938964844
1985-10-08,107.16000366210938,107.16000366210938,112.13999938964844
1985-10-09,108.62999725341795,108.62999725341795,112.13999938964844
1985-10-10,109.43499755859376,109.43499755859376,112.13999938964844
1985-10-11,111.0500030517578,111.0500030517578,112.13999938964844
1985-10-14,113.18499755859376,113.18499755859376,113.18499755859376
1985-10-15,113.37999725341795,113.37999725341795,113.37999725341795
1985-10-16,114.31500244140624,114.31500244140624,114.31500244140624
1985-10-17,114.73999786376952,114.73999786376952,114.73999786376952
1985-10-18,114.31999969482422,114.31999969482422,114.73999786376952
1985-10-21,113.68000030517578,113.68000030517578,114.73999786376952
1985-10-22,114.44000244140624,114.44000244140624,114.73999786376952
1985-10-23,115.06500244140624,115.06500244140624,115.06500244140624
1985-10-24,115.48500061035156,115.48500061035156,115.48500061035156
1985-10-25,113.91000366210938,113.91000366210938,115.48500061035156
1985-10-28,113.81999969482422,113.81999969482422,115.48500061035156
1985-10-29,115.4000015258789,115.4000015258789,115.48500061035156
1985-10-30,115.7699966430664,115.7699966430664,115.7699966430664
1985-10-31,115.4800033569336,115.4800033569336,115.7699966430664
1985-11-01,116.2750015258789,116.2750015258789,116.2750015258789
1985-11-04,116.04000091552734,116.04000091552734,116.2750015258789
1985-11-05,116.44000244140624,116.44000244140624,116.44000244140624
1985-11-06,117.37999725341795,117.37999725341795,117.37999725341795
1985-11-07,117.62000274658205,117.62000274658205,117.62000274658205
1985-11-08,119.26000213623048,119.26000213623048,119.26000213623048
1985-11-11,120.4000015258789,120.4000015258789,120.4000015258789
1985-11-12,121.81999969482422,121.81999969482422,121.81999969482422
1985-11-13,121.16500091552734,121.16500091552734,121.81999969482422
1985-11-14,121.83499908447266,121.83499908447266,121.83499908447266
1985-11-15,122.1750030517578,122.1750030517578,122.1750030517578
1985-11-18,121.95500183105467,121.95500183105467,122.1750030517578
1985-11-19,122.56999969482422,122.56999969482422,122.56999969482422
1985-11-20,122.1999969482422,122.1999969482422,122.56999969482422
1985-11-21,123.61000061035156,123.61000061035156,123.61000061035156
1985-11-22,123.97000122070312,123.97000122070312,123.97000122070312
1985-11-25,123.13500213623048,123.13500213623048,123.97000122070312
1985-11-26,123.9499969482422,123.9499969482422,123.97000122070312
1985-11-27,125.7699966430664,125.7699966430664,125.7699966430664
1985-11-29,126.05999755859376,126.05999755859376,126.05999755859376
1985-12-02,125.18499755859376,125.18499755859376,126.05999755859376
1985-12-03,125.2300033569336,125.2300033569336,126.05999755859376
1985-12-04,127.94000244140624,127.94000244140624,127.94000244140624
1985-12-05,128.4600067138672,128.4600067138672,128.4600067138672
1985-12-06,126.95500183105467,126.95500183105467,128.4600067138672
1985-12-09,127.48500061035156,127.48500061035156,128.4600067138672
1985-12-10,127.9749984741211,127.9749984741211,128.4600067138672
1985-12-11,129.17999267578125,129.17999267578125,129.17999267578125
1985-12-12,129.76499938964844,129.76499938964844,129.76499938964844
1985-12-13,132.125,132.125,132.125
1985-12-16,132.61000061035156,132.61000061035156,132.61000061035156
1985-12-17,131.53500366210938,131.53500366210938,132.61000061035156
1985-12-18,131.13999938964844,131.13999938964844,132.61000061035156
1985-12-19,131.9250030517578,131.9250030517578,132.61000061035156
1985-12-20,132.25999450683594,132.25999450683594,132.61000061035156
1985-12-23,130.72500610351562,130.72500610351562,132.61000061035156
1985-12-24,130.02999877929688,130.02999877929688,132.61000061035156
1985-12-26,130.34500122070312,130.34500122070312,132.61000061035156
1985-12-27,131.48500061035156,131.48500061035156,132.61000061035156
1985-12-30,131.94500732421875,131.94500732421875,132.61000061035156
1985-12-31,132.2949981689453,132.2949981689453,132.61000061035156
1986-01-02,131.25,131.25,132.61000061035156
1986-01-03,130.55,130.55,132.61000061035156
1986-01-06,130.35,130.35,132.61000061035156
1986-01-07,132.79,132.79,132.79
1986-01-08,131.16,131.16,132.79
1986-01-09,128.8,128.8,132.79
1986-01-10,129.56,129.56,132.79
1986-01-13,129.09,129.09,132.79
1986-01-14,129.18,129.18,132.79
1986-01-15,131.53,131.53,132.79
1986-01-16,133.06,133.06,133.06
1986-01-17,132.77,132.77,133.06
1986-01-20,131.6,131.6,133.06
1986-01-21,131.09,131.09,133.06
1986-01-22,129.62,129.62,133.06
1986-01-23,129.27,129.27,133.06
1986-01-24,130.2,130.2,133.06
1986-01-27,130.79,130.79,133.06
1986-01-28,131.99,131.99,133.06
1986-01-29,133.06,133.06,133.06
1986-01-30,132.19,132.19,133.06
1986-01-31,132.93,132.93,133.06
1986-02-03,134.24,134.24,134.24
1986-02-04,134.6,134.6,134.6
1986-02-05,135.72,135.72,135.72
1986-02-06,136.64,136.64,136.64
1986-02-07,137.42,137.42,137.42
1986-02-10,138.13,138.13,138.13
1986-02-11,138.26,138.26,138.26
1986-02-12,138.66,138.66,138.66
1986-02-13,139.16,139.16,139.16
1986-02-14,140.16,140.16,140.16
1986-02-18,140.74,140.74,140.74
1986-02-19,139.64,139.64,140.74
1986-02-20,139.94,139.94,140.74
1986-02-21,141.15,141.15,141.15
1986-02-24,140.2,140.2,141.15
1986-02-25,139.4,139.4,141.15
1986-02-26,138.88,138.88,141.15
1986-02-27,140.53,140.53,141.15
1986-02-28,140.43,140.43,141.15
1986-03-03,139.74,139.74,141.15
1986-03-04,140.54,140.54,141.15
1986-03-05,140.25,140.25,141.15
1986-03-06,140.8,140.8,141.15
1986-03-07,140.53,140.53,141.15
1986-03-10,142.44,142.44,142.44
1986-03-11,145.34,145.34,145.34
1986-03-12,146.62,146.62,146.62
1986-03-13,147.01,147.01,147.01
1986-03-14,147.0,147.0,147.01
1986-03-17,146.37,146.37,147.01
1986-03-18,147.63,147.63,147.63
1986-03-19,147.47,147.47,147.63
1986-03-20,147.8,147.8,147.8
1986-03-21,148.0,148.0,148.0
1986-03-24,147.09,147.09,148.0
1986-03-25,147.49,147.49,148.0
1986-03-26,147.25,147.25,148.0
1986-03-27,148.38,148.38,148.38
1986-03-31,148.86,148.86,148.86
1986-04-01,148.45,148.45,148.86
1986-04-02,148.92,148.92,148.92
1986-04-03,148.71,148.71,148.92
1986-04-04,147.03,147.03,148.92
1986-04-07,146.06,146.06,148.92
1986-04-08,148.93,148.93,148.93
1986-04-09,149.06,149.06,149.06
1986-04-10,151.76,151.76,151.76
1986-04-11,152.66,152.66,152.66
1986-04-14,153.93,153.93,153.93
1986-04-15,154.92,154.92,154.92
1986-04-16,158.9,158.9,158.9
1986-04-17,159.06,159.06,159.06
1986-04-18,157.66,157.66,159.06
1986-04-21,158.53,158.53,159.06
1986-04-22,157.86,157.86,159.06
1986-04-23,157.46,157.46,159.06
1986-04-24,159.85,159.85,159.85
1986-04-25,160.46,160.46,160.46
1986-04-28,159.9,159.9,160.46
1986-04-29,158.25,158.25,160.46
1986-04-30,154.91,154.91,160.46
1986-05-01,154.21,154.21,160.46
1986-05-02,155.01,155.01,160.46
1986-05-05,157.14,157.14,160.46
1986-05-06,157.13,157.13,160.46
1986-05-07,156.25,156.25,160.46
1986-05-08,157.16,157.16,160.46
1986-05-09,157.91,157.91,160.46
1986-05-12,157.75,157.75,160.46
1986-05-13,157.05,157.05,160.46
1986-05-14,157.0,157.0,160.46
1986-05-15,155.76,155.76,160.46
1986-05-16,155.0,155.0,160.46
1986-05-19,155.31,155.31,160.46
1986-05-20,157.01,157.01,160.46
1986-05-21,157.44,157.44,160.46
1986-05-22,159.63,159.63,160.46
1986-05-23,160.16,160.16,160.46
1986-05-27,161.18,161.18,161.18
1986-05-28,161.31,161.31,161.31
1986-05-29,161.62,161.62,161.62
1986-05-30,163.16,163.16,163.16
1986-06-02,162.03,162.03,163.16
1986-06-03,162.11,162.11,163.16
1986-06-04,161.82,161.82,163.16
1986-06-05,162.36,162.36,163.16
1986-06-06,161.88,161.88,163.16
1986-06-09,158.61,158.61,163.16
1986-06-10,158.1,158.1,163.16
1986-06-11,160.03,160.03,163.16
1986-06-12,160.37,160.37,163.16
1986-06-13,162.35,162.35,163.16
1986-06-16,160.8,160.8,163.16
1986-06-17,158.57,158.57,163.16
1986-06-18,158.48,158.48,163.16
1986-06-19,159.28,159.28,163.16
1986-06-20,159.59,159.59,163.16
1986-06-23,159.56,159.56,163.16
1986-06-24,160.8,160.8,163.16
1986-06-25,162.0,162.0,163.16
1986-06-26,161.72,161.72,163.16
1986-06-27,161.62,161.62,163.16
1986-06-30,162.62,162.62,163.16
1986-07-01,163.32,163.32,163.32
1986-07-02,163.96,163.96,163.96
1986-07-03,164.51,164.51,164.51
1986-07-07,157.63,157.63,164.51
1986-07-08,153.26,153.26,164.51
1986-07-09,155.41,155.41,164.51
1986-07-10,154.29,154.29,164.51
1986-07-11,152.85,152.85,164.51
1986-07-14,149.28,149.28,164.51
1986-07-15,146.25,146.25,164.51
1986-07-16,147.4,147.4,164.51
1986-07-17,148.47,148.47,164.51
1986-07-18,147.76,147.76,164.51
1986-07-21,147.07,147.07,164.51
1986-07-22,147.41,147.41,164.51
1986-07-23,147.18,147.18,164.51
1986-07-24,147.28,147.28,164.51
1986-07-25,148.26,148.26,164.51
1986-07-28,145.5,145.5,164.51
1986-07-29,144.21,144.21,164.51
1986-07-30,144.52,144.52,164.51
1986-07-31,144.52,144.52,164.51
1986-08-01,144.19,144.19,164.51
1986-08-04,142.53,142.53,164.51
1986-08-05,141.86,141.86,164.51
1986-08-06,140.54,140.54,164.51
1986-08-07,140.69,140.69,164.51
1986-08-08,142.29,142.29,164.51
1986-08-11,145.44,145.44,164.51
1986-08-12,147.06,147.06,164.51
1986-08-13,148.84,148.84,164.51
1986-08-14,150.0,150.0,164.51
1986-08-15,149.57,149.57,164.51
1986-08-18,149.07,149.07,164.51
1986-08-19,148.59,148.59,164.51
1986-08-20,149.75,149.75,164.51
1986-08-21,150.01,150.01,164.51
1986-08-22,150.94,150.94,164.51
1986-08-25,149.91,149.91,164.51
1986-08-26,151.16,151.16,164.51
1986-08-27,152.02,152.02,164.51
1986-08-28,152.04,152.04,164.51
1986-08-29,151.7,151.7,164.51
1986-09-02,149.34,149.34,164.51
1986-09-03,149.82,149.82,164.51
1986-09-04,151.4,151.4,164.51
1986-09-05,149.67,149.67,164.51
1986-09-08,146.55,146.55,164.51
1986-09-09,145.76,145.76,164.51
1986-09-10,144.74,144.74,164.51
1986-09-11,138.46,138.46,164.51
1986-09-12,135.03,135.03,164.51
1986-09-15,134.94,134.94,164.51
1986-09-16,135.21,135.21,164.51
1986-09-17,136.39,136.39,164.51
1986-09-18,138.13,138.13,164.51
1986-09-19,138.46,138.46,164.51
1986-09-22,140.12,140.12,164.51
1986-09-23,139.56,139.56,164.51
1986-09-24,139.24,139.24,164.51
1986-09-25,137.62,137.62,164.51
1986-09-26,137.59,137.59,164.51
1986-09-29,135.53,135.53,164.51
1986-09-30,137.5,137.5,164.51
1986-10-01,138.26,138.26,164.51
1986-10-02,138.22,138.22,164.51
1986-10-03,138.56,138.56,164.51
1986-10-06,139.12,139.12,164.51
1986-10-07,138.25,138.25,164.51
1986-10-08,139.26,139.26,164.51
1986-10-09,139.16,139.16,164.51
1986-10-10,139.87,139.87,164.51
1986-10-13,140.68,140.68,164.51
1986-10-14,140.97,140.97,164.51
1986-10-15,142.1,142.1,164.51
1986-10-16,141.88,141.88,164.51
1986-10-17,141.19,141.19,164.51
1986-10-20,140.1,140.1,164.51
1986-10-21,139.93,139.93,164.51
1986-10-22,140.3,140.3,164.51
1986-10-23,142.15,142.15,164.51
1986-10-24,141.97,141.97,164.51
1986-10-27,141.76,141.76,164.51
1986-10-28,142.5,142.5,164.51
1986-10-29,143.13,143.13,164.51
1986-10-30,144.78,144.78,164.51
1986-10-31,144.48,144.48,164.51
1986-11-03,144.81,144.81,164.51
1986-11-04,145.97,145.97,164.51
1986-11-05,146.18,146.18,164.51
1986-11-06,145.41,145.41,164.51
1986-11-07,144.91,144.91,164.51
1986-11-10,144.29,144.29,164.51
1986-11-11,145.35,145.35,164.51
1986-11-12,145.58,145.58,164.51
1986-11-13,143.41,143.41,164.51
1986-11-14,143.5,143.5,164.51
1986-11-17,141.19,141.19,164.51
1986-11-18,140.66,140.66,164.51
1986-11-19,139.54,139.54,164.51
1986-11-20,141.31,141.31,164.51
1986-11-21,142.9,142.9,164.51
1986-11-24,144.5,144.5,164.51
1986-11-25,145.77,145.77,164.51
1986-11-26,146.87,146.87,164.51
1986-11-28,147.94,147.94,164.51
1986-12-01,146.85,146.85,164.51
1986-12-02,148.85,148.85,164.51
1986-12-03,150.08,150.08,164.51
1986-12-04,149.98,149.98,164.51
1986-12-05,149.04,149.04,164.51
1986-12-08,147.84,147.84,164.51
1986-12-09,146.87,146.87,164.51
1986-12-10,146.96,146.96,164.51
1986-12-11,146.08,146.08,164.51
1986-12-12,144.98,144.98,164.51
1986-12-15,144.07,144.07,164.51
1986-12-16,144.49,144.49,164.51
1986-12-17,143.04,143.04,164.51
1986-12-18,142.85,142.85,164.51
1986-12-19,143.77,143.77,164.51
1986-12-22,144.09,144.09,164.51
1986-12-23,142.81,142.81,164.51
1986-12-24,142.79,142.79,164.51
1986-12-26,142.94,142.94,164.51
1986-12-29,142.94,142.94,164.51
1986-12-30,141.53,141.53,164.51
1986-12-31,141.41,141.41,164.51
1987-01-02,142.86,142.86,164.51
1987-01-05,147.41,147.41,164.51
1987-01-06,149.06,149.06,164.51
1987-01-07,152.97,152.97,164.51
1987-01-08,155.69,155.69,164.51
1987-01-09,156.99,156.99,164.51
1987-01-12,159.31,159.31,164.51
1987-01-13,159.62,159.62,164.51
1987-01-14,162.66,162.66,164.51
1987-01-15,164.15,164.15,164.51
1987-01-16,162.51,162.51,164.51
1987-01-19,166.46,166.46,166.46
1987-01-20,166.52,166.52,166.52
1987-01-21,164.26,164.26,166.52
1987-01-22,167.94,167.94,167.94
1987-01-23,166.76,166.76,167.94
1987-01-26,164.14,164.14,167.94
1987-01-27,166.66,166.66,167.94
1987-01-28,167.63,167.63,167.94
1987-01-29,165.74,165.74,167.94
1987-01-30,166.68,166.68,167.94
1987-02-02,170.31,170.31,170.31
1987-02-03,171.56,171.56,171.56
1987-02-04,173.5,173.5,173.5
1987-02-05,174.63,174.63,174.63
1987-02-06,174.63,174.63,174.63
1987-02-09,173.63,173.63,174.63
1987-02-10,172.32,172.32,174.63
1987-02-11,175.98,175.98,175.98
1987-02-12,176.26,176.26,176.26
1987-02-13,179.06,179.06,179.06
1987-02-17,183.65,183.65,183.65
1987-02-18,181.21,181.21,183.65
1987-02-19,179.87,179.87,183.65
1987-02-20,178.69,178.69,183.65
1987-02-23,177.71,177.71,183.65
1987-02-24,178.94,178.94,183.65
1987-02-25,180.97,180.97,183.65
1987-02-26,182.19,182.19,183.65
1987-02-27,182.75,182.75,183.65
1987-03-02,181.06,181.06,183.65
1987-03-03,180.56,180.56,183.65
1987-03-04,183.28,183.28,183.65
1987-03-05,184.67,184.67,184.67
1987-03-06,184.28,184.28,184.67
1987-03-09,182.47,182.47,184.67
1987-03-10,184.47,184.47,184.67
1987-03-11,185.31,185.31,185.31
1987-03-12,184.77,184.77,185.31
1987-03-13,183.16,183.16,185.31
1987-03-16,182.73,182.73,185.31
1987-03-17,185.9,185.9,185.9
1987-03-18,186.04,186.04,186.04
1987-03-19,187.96,187.96,187.96
1987-03-20,189.82,189.82,189.82
1987-03-23,189.4,189.4,189.82
1987-03-24,190.18,190.18,190.18
1987-03-25,190.19,190.19,190.19
1987-03-26,190.71,190.71,190.71
1987-03-27,189.05,189.05,190.71
1987-03-30,183.84,183.84,190.71
1987-03-31,186.04,186.04,190.71
1987-04-01,186.07,186.07,190.71
1987-04-02,187.66,187.66,190.71
1987-04-03,191.36,191.36,191.36
1987-04-06,190.91,190.91,191.36
1987-04-07,187.44,187.44,191.36
1987-04-08,189.28,189.28,191.36
1987-04-09,188.73,188.73,191.36
1987-04-10,188.28,188.28,191.36
1987-04-13,183.94,183.94,191.36
1987-04-14,179.72,179.72,191.36
1987-04-15,182.46,182.46,191.36
1987-04-16,183.75,183.75,191.36
1987-04-20,182.13,182.13,191.36
1987-04-21,184.63,184.63,191.36
1987-04-22,183.96,183.96,191.36
1987-04-23,183.77,183.77,191.36
1987-04-24,180.38,180.38,191.36
1987-04-27,179.55,179.55,191.36
1987-04-28,181.26,181.26,191.36
1987-04-29,182.22,182.22,191.36
1987-04-30,184.83,184.83,191.36
1987-05-01,185.83,185.83,191.36
1987-05-04,186.45,186.45,191.36
1987-05-05,189.74,189.74,191.36
1987-05-06,189.29,189.29,191.36
1987-05-07,190.01,190.01,191.36
1987-05-08,190.36,190.36,191.36
1987-05-11,189.24,189.24,191.36
1987-05-12,188.97,188.97,191.36
1987-05-13,190.29,190.29,191.36
1987-05-14,190.74,190.74,191.36
1987-05-15,187.91,187.91,191.36
1987-05-18,185.46,185.46,191.36
1987-05-19,181.47,181.47,191.36
1987-05-20,181.7,181.7,191.36
1987-05-21,182.66,182.66,191.36
1987-05-22,181.64,181.64,191.36
1987-05-26,185.17,185.17,191.36
1987-05-27,185.96,185.96,191.36
1987-05-28,188.11,188.11,191.36
1987-05-29,188.77,188.77,191.36
1987-06-01,185.86,185.86,191.36
1987-06-02,184.5,184.5,191.36
1987-06-03,185.76,185.76,191.36
1987-06-04,186.25,186.25,191.36
1987-06-05,185.69,185.69,191.36
1987-06-08,187.53,187.53,191.36
1987-06-09,189.47,189.47,191.36
1987-06-10,190.02,190.02,191.36
1987-06-11,189.66,189.66,191.36
1987-06-12,190.36,190.36,191.36
1987-06-15,189.6,189.6,191.36
1987-06-16,189.19,189.19,191.36
1987-06-17,191.03,191.03,191.36
1987-06-18,192.37,192.37,192.37
1987-06-19,192.05,192.05,192.37
1987-06-22,192.41,192.41,192.41
1987-06-23,191.84,191.84,192.41
1987-06-24,191.91,191.91,192.41
1987-06-25,191.34,191.34,192.41
1987-06-26,191.06,191.06,192.41
1987-06-29,190.7,190.7,192.41
1987-06-30,189.24,189.24,192.41
1987-07-01,189.47,189.47,192.41
1987-07-02,190.38,190.38,192.41
1987-07-06,189.03,189.03,192.41
1987-07-07,187.75,187.75,192.41
1987-07-08,187.38,187.38,192.41
1987-07-09,187.97,187.97,192.41
1987-07-10,188.74,188.74,192.41
1987-07-13,190.42,190.42,192.41
1987-07-14,194.99,194.99,194.99
1987-07-15,194.87,194.87,194.99
1987-07-16,196.04,196.04,196.04
1987-07-17,195.87,195.87,196.04
1987-07-20,193.86,193.86,196.04
1987-07-21,193.19,193.19,196.04
1987-07-22,193.63,193.63,196.04
1987-07-23,191.5,191.5,196.04
1987-07-24,193.03,193.03,196.04
1987-07-27,193.19,193.19,196.04
1987-07-28,193.75,193.75,196.04
1987-07-29,194.72,194.72,196.04
1987-07-30,196.56,196.56,196.56
1987-07-31,196.35,196.35,196.56
1987-08-03,195.24,195.24,196.56
1987-08-04,195.88,195.88,196.56
1987-08-05,198.25,198.25,198.25
1987-08-06,201.87,201.87,201.87
1987-08-07,203.73,203.73,203.73
1987-08-10,206.03,206.03,206.03
1987-08-11,208.39,208.39,208.39
1987-08-12,207.06,207.06,208.39
1987-08-13,206.47,206.47,208.39
1987-08-14,206.47,206.47,208.39
1987-08-17,206.83,206.83,208.39
1987-08-18,203.9,203.9,208.39
1987-08-19,205.39,205.39,208.39
1987-08-20,208.93,208.93,208.93
1987-08-21,210.57,210.57,210.57
1987-08-24,209.48,209.48,210.57
1987-08-25,210.72,210.72,210.72
1987-08-26,211.16,211.16,211.16
1987-08-27,210.63,210.63,211.16
1987-08-28,208.84,208.84,211.16
1987-08-31,209.57,209.57,211.16
1987-09-01,206.89,206.89,211.16
1987-09-02,205.73,205.73,211.16
1987-09-03,205.01,205.01,211.16
1987-09-04,204.06,204.06,211.16
1987-09-08,199.9,199.9,211.16
1987-09-09,201.6,201.6,211.16
1987-09-10,205.16,205.16,211.16
1987-09-11,206.37,206.37,211.16
1987-09-14,205.16,205.16,211.16
1987-09-15,202.25,202.25,211.16
1987-09-16,201.3,201.3,211.16
1987-09-17,202.06,202.06,211.16
1987-09-18,201.68,201.68,211.16
1987-09-21,197.26,197.26,211.16
1987-09-22,201.43,201.43,211.16
1987-09-23,204.07,204.07,211.16
1987-09-24,204.64,204.64,211.16
1987-09-25,205.12,205.12,211.16
1987-09-28,204.63,204.63,211.16
1987-09-29,204.15,204.15,211.16
1987-09-30,205.5,205.5,211.16
1987-10-01,209.71,209.71,211.16
1987-10-02,213.81,213.81,213.81
1987-10-05,212.15,212.15,213.81
1987-10-06,208.07,208.07,213.81
1987-10-07,206.89,206.89,213.81
1987-10-08,203.63,203.63,213.81
1987-10-09,202.47,202.47,213.81
1987-10-12,199.63,199.63,213.81
1987-10-13,201.23,201.23,213.81
1987-10-14,197.5,197.5,213.81
1987-10-15,193.06,193.06,213.81
1987-10-16,183.28,183.28,213.81
1987-10-19,155.65,155.65,213.81
1987-10-20,143.96,143.96,213.81
1987-10-21,158.78,158.78,213.81
1987-10-22,149.99,149.99,213.81
1987-10-23,145.42,145.42,213.81
1987-10-26,128.43,128.43,213.81
1987-10-27,129.87,129.87,213.81
1987-10-28,131.21,131.21,213.81
1987-10-29,144.0,144.0,213.81
1987-10-30,150.07,150.07,213.81
1987-11-02,152.19,152.19,213.81
1987-11-03,147.13,147.13,213.81
1987-11-04,147.94,147.94,213.81
1987-11-05,153.03,153.03,213.81
1987-11-06,150.68,150.68,213.81
1987-11-09,146.49,146.49,213.81
1987-11-10,143.44,143.44,213.81
1987-11-11,145.48,145.48,213.81
1987-11-12,149.84,149.84,213.81
1987-11-13,147.95,147.95,213.81
1987-11-16,147.46,147.46,213.81
1987-11-17,143.57,143.57,213.81
1987-11-18,144.84,144.84,213.81
1987-11-19,141.06,141.06,213.81
1987-11-20,140.84,140.84,213.81
1987-11-23,141.84,141.84,213.81
1987-11-24,144.66,144.66,213.81
1987-11-25,145.0,145.0,213.81
1987-11-27,143.35,143.35,213.81
1987-11-30,137.13,137.13,213.81
1987-12-01,137.16,137.16,213.81
1987-12-02,137.96,137.96,213.81
1987-12-03,132.95,132.95,213.81
1987-12-04,130.44,130.44,213.81
1987-12-07,133.15,133.15,213.81
1987-12-08,136.69,136.69,213.81
1987-12-09,139.76,139.76,213.81
1987-12-10,139.01,139.01,213.81
1987-12-11,139.82,139.82,213.81
1987-12-14,146.08,146.08,213.81
1987-12-15,146.89,146.89,213.81
1987-12-16,151.06,151.06,213.81
1987-12-17,149.91,149.91,213.81
1987-12-18,154.75,154.75,213.81
1987-12-21,156.02,156.02,213.81
1987-12-22,155.56,155.56,213.81
1987-12-23,158.06,158.06,213.81
1987-12-24,158.19,158.19,213.81
1987-12-28,152.78,152.78,213.81
1987-12-29,154.34,154.34,213.81
1987-12-30,157.28,157.28,213.81
1987-12-31,156.25,156.25,213.81
1988-01-04,161.81,161.81,213.81
1988-01-05,164.28,164.28,213.81
1988-01-06,166.18,166.18,213.81
1988-01-07,168.7,168.7,213.81
1988-01-08,158.19,158.19,213.81
1988-01-11,158.88,158.88,213.81
1988-01-12,155.72,155.72,213.81
1988-01-13,155.54,155.54,213.81
1988-01-14,156.03,156.03,213.81
1988-01-15,159.82,159.82,213.81
1988-01-18,159.03,159.03,213.81
1988-01-19,158.01,158.01,213.81
1988-01-20,152.47,152.47,213.81
1988-01-21,152.95,152.95,213.81
1988-01-22,154.35,154.35,213.81
1988-01-25,157.06,157.06,213.81
1988-01-26,155.23,155.23,213.81
1988-01-27,155.43,155.43,213.81
1988-01-28,157.66,157.66,213.81
1988-01-29,159.13,159.13,213.81
1988-02-01,158.62,158.62,213.81
1988-02-02,158.97,158.97,213.81
1988-02-03,156.58,156.58,213.81
1988-02-04,157.38,157.38,213.81
1988-02-05,158.01,158.01,213.81
1988-02-08,157.88,157.88,213.81
1988-02-09,158.93,158.93,213.81
1988-02-10,162.24,162.24,213.81
1988-02-11,162.96,162.96,213.81
1988-02-12,163.94,163.94,213.81
1988-02-16,165.54,165.54,213.81
1988-02-17,165.81,165.81,213.81
1988-02-18,165.75,165.75,213.81
1988-02-19,167.07,167.07,213.81
1988-02-22,170.2,170.2,213.81
1988-02-23,171.28,171.28,213.81
1988-02-24,172.47,172.47,213.81
1988-02-25,170.78,170.78,213.81
1988-02-26,170.65,170.65,213.81
1988-02-29,172.64,172.64,213.81
1988-03-01,172.63,172.63,213.81
1988-03-02,175.12,175.12,213.81
1988-03-03,176.5,176.5,213.81
1988-03-04,177.39,177.39,213.81
1988-03-07,178.47,178.47,213.81
1988-03-08,179.63,179.63,213.81
1988-03-09,181.24,181.24,213.81
1988-03-10,178.44,178.44,213.81
1988-03-11,177.89,177.89,213.81
1988-03-14,179.21,179.21,213.81
1988-03-15,178.31,178.31,213.81
1988-03-16,180.42,180.42,213.81
1988-03-17,181.24,181.24,213.81
1988-03-18,181.03,181.03,213.81
1988-03-21,178.9,178.9,213.81
1988-03-22,180.01,180.01,213.81
1988-03-23,179.25,179.25,213.81
1988-03-24,174.76,174.76,213.81
1988-03-25,172.88,172.88,213.81
1988-03-28,172.84,172.84,213.81
1988-03-29,173.66,173.66,213.81
1988-03-30,172.13,172.13,213.81
1988-03-31,173.26,173.26,213.81
1988-04-04,171.41,171.41,213.81
1988-04-05,172.9,172.9,213.81
1988-04-06,176.6,176.6,213.81
1988-04-07,177.33,177.33,213.81
1988-04-08,178.93,178.93,213.81
1988-04-11,179.94,179.94,213.81
1988-04-12,180.1,180.1,213.81
1988-04-13,180.38,180.38,213.81
1988-04-14,173.27,173.27,213.81
1988-04-15,173.13,173.13,213.81
1988-04-18,173.55,173.55,213.81
1988-04-19,174.35,174.35,213.81
1988-04-20,172.94,172.94,213.81
1988-04-21,172.07,172.07,213.81
1988-04-22,173.32,173.32,213.81
1988-04-25,174.4,174.4,213.81
1988-04-26,176.75,176.75,213.81
1988-04-27,177.21,177.21,213.81
1988-04-28,176.73,176.73,213.81
1988-04-29,175.92,175.92,213.81
1988-05-02,176.75,176.75,213.81
1988-05-03,179.0,179.0,213.81
1988-05-04,178.63,178.63,213.81
1988-05-05,177.68,177.68,213.81
1988-05-06,177.18,177.18,213.81
1988-05-09,174.93,174.93,213.81
1988-05-10,174.32,174.32,213.81
1988-05-11,170.8,170.8,213.81
1988-05-12,171.71,171.71,213.81
1988-05-13,173.84,173.84,213.81
1988-05-16,174.99,174.99,213.81
1988-05-17,174.07,174.07,213.81
1988-05-18,170.28,170.28,213.81
1988-05-19,170.34,170.34,213.81
1988-05-20,169.88,169.88,213.81
1988-05-23,167.65,167.65,213.81
1988-05-24,169.21,169.21,213.81
1988-05-25,169.01,169.01,213.81
1988-05-26,169.85,169.85,213.81
1988-05-27,169.59,169.59,213.81
1988-05-31,173.34,173.34,213.81
1988-06-01,176.68,176.68,213.81
1988-06-02,176.45,176.45,213.81
1988-06-03,178.0,178.0,213.81
1988-06-06,179.75,179.75,213.81
1988-06-07,179.76,179.76,213.81
1988-06-08,183.01,183.01,213.81
1988-06-09,182.78,182.78,213.81
1988-06-10,184.74,184.74,213.81
1988-06-13,184.74,184.74,213.81
1988-06-14,185.78,185.78,213.81
1988-06-15,186.1,186.1,213.81
1988-06-16,184.5,184.5,213.81
1988-06-17,183.94,183.94,213.81
1988-06-20,183.19,183.19,213.81
1988-06-21,184.79,184.79,213.81
1988-06-22,186.98,186.98,213.81
1988-06-23,187.18,187.18,213.81
1988-06-24,187.35,187.35,213.81
1988-06-27,185.12,185.12,213.81
1988-06-28,188.19,188.19,213.81
1988-06-29,187.78,187.78,213.81
